DateOfDeparture,Departure,Arrival,WeeksToDeparture,log_PAX,std_wtd
17/06/2012,SFO,LAX,17.61764706,12.53529597,13.23451572
31/12/2011,LGA,DTW,8.647058824,8.989708254,5.926014433
11/11/2012,DFW,ATL,12.41666667,11.72323404,10.61957449
27/04/2012,LAS,SFO,18.62068966,10.37053642,14.13560296
25/04/2012,IAH,ORD,8.588235294,10.91956718,6.335010098
03/10/2011,ORD,DTW,11.66666667,11.85398669,8.374564665
19/02/2012,PHL,MCO,13,10.5482876,9.268928928
18/02/2013,ORD,EWR,7.933333333,11.47866112,6.408327915
04/10/2011,LGA,DFW,13.74074074,11.30011786,8.951117647
09/11/2011,DFW,LAS,14,10.46834783,9.28767299
07/01/2013,SFO,DFW,9.7,11.08806529,9.131207334
09/10/2011,LAX,SEA,13.04166667,11.11231759,9.167424211
07/05/2012,SFO,DFW,8,11.33465543,5.049752469
09/02/2013,SFO,JFK,11.68181818,12.12474761,9.920572006
30/06/2012,DEN,PHX,9.368421053,8.607087872,7.660943707
22/05/2012,ATL,MCO,10.52380952,11.68463486,8.936548817
28/04/2012,DEN,DFW,7.066666667,9.255584913,4.589843861
03/04/2012,DFW,BOS,7.285714286,10.16605456,9.024995814
27/04/2012,ORD,PHL,10.4,11.81141296,7.436750847
15/10/2011,ATL,MCO,14.5483871,11.44671215,9.684484876
07/02/2012,SEA,LAX,13.33333333,10.66211806,11.87995511
28/06/2012,CLT,LGA,8.470588235,11.59009343,5.885550601
06/11/2011,DEN,SFO,10.38888889,11.18787125,8.845995364
03/04/2012,PHL,MCO,11.82608696,10.74608613,8.026389282
14/03/2012,LAX,ATL,16,11.23358372,12.70398773
04/03/2013,ORD,LAS,9.533333333,7.697005567,8.773878981
14/09/2011,LAX,JFK,13.06896552,13.33442155,8.518597447
15/02/2012,ATL,DFW,6.076923077,12.07076892,4.030333701
21/08/2012,LAS,SFO,16.44444444,10.77518151,13.19770765
22/02/2013,DEN,LAX,10.2173913,10.92490331,6.999717668
10/01/2012,DFW,SFO,12.40909091,11.01843144,9.864120123
22/02/2013,MIA,LGA,16.78125,11.64883768,12.06363337
02/02/2013,DEN,ATL,10.64705882,8.974607153,10.36786608
28/10/2011,BOS,ORD,11.95652174,12.11632784,8.412535348
15/12/2012,JFK,SFO,15.9,11.23809395,10.93980394
19/01/2013,ATL,DTW,10.71428571,9.13435248,7.417161567
13/09/2011,PHL,MCO,11.77272727,9.998679906,8.400293749
08/11/2012,LAX,SEA,9.523809524,11.29138259,6.838267673
11/04/2012,LGA,ORD,12.42857143,13.57832375,11.11562607
14/05/2012,ORD,SEA,12.69565217,11.34319081,10.53321492
13/02/2013,LGA,CLT,7.666666667,11.79143088,5.627314339
04/05/2012,LAS,SFO,12.42307692,11.12671902,9.09581476
30/09/2011,ATL,SFO,10.4,10.75194163,7.436750847
26/12/2011,BOS,LAX,11.95833333,10.21347175,7.909703269
18/10/2012,ORD,SFO,14.4137931,12.42181117,9.344659443
22/10/2012,ATL,BOS,10.5,11.91451213,8.134289561
03/02/2013,IAH,ORD,9.947368421,10.07586233,6.761604709
11/10/2012,PHL,DFW,8.6875,11.09780409,6.759869328
02/10/2012,LGA,BOS,6.166666667,12.97733755,5.131601439
27/05/2012,ATL,LGA,10.85714286,11.29575534,7.831256057
04/01/2012,DFW,PHL,11.35,9.393794484,10.0434582
18/03/2012,LAX,LAS,12.32,11.20629091,9.339521758
29/02/2012,LGA,CLT,8.647058824,11.61969684,6.009795925
16/12/2012,LAX,LAS,15.96666667,10.51539476,11.54446675
16/06/2012,LGA,DTW,8.5,9.674348761,6.387487769
08/02/2013,BOS,ORD,8.647058824,10.8151672,5.988960432
20/07/2012,LAX,ORD,15.33333333,12.70075056,11.98945897
02/09/2011,JFK,SFO,13,11.83445797,7.937253933
18/01/2012,DEN,PHX,9.95,11.5371291,6.793766493
07/02/2013,ATL,ORD,10.42857143,12.32376096,7.039683434
07/12/2011,LAX,DFW,16.46875,11.68108591,11.7500429
14/01/2012,ATL,CLT,10,8.588530746,7.241853661
25/10/2011,ORD,BOS,10.10526316,12.19077135,7.362779795
10/12/2011,ORD,PHL,7.928571429,9.161982256,6.318036279
26/02/2012,LAX,ATL,14.82142857,11.21543297,9.869720141
09/03/2012,BOS,ATL,10.47368421,11.25602654,8.153856763
26/03/2012,ORD,MSP,8.842105263,12.25975413,6.890114964
25/12/2011,EWR,SFO,10.63636364,10.08424426,6.72978776
03/04/2012,PHL,ATL,9,10.97225362,8.115828157
13/11/2011,LGA,ORD,11.04545455,12.89024114,7.377425494
09/01/2013,EWR,SFO,8.4375,9.945391259,5.94383434
29/12/2011,DEN,MSP,9.55,9.544934376,6.004165221
05/05/2012,IAH,ORD,10.55,9.684738625,10.63991987
26/09/2012,DEN,ATL,12.17391304,10.65597315,10.64575107
17/06/2012,DTW,LGA,11.14285714,10.6186724,8.632993191
03/11/2012,SFO,EWR,11.6,9.881233433,9.944054029
19/09/2011,DEN,LAS,13.08333333,11.25155953,9.102874208
29/12/2012,SFO,ORD,18.25,9.405865567,14.43920845
28/02/2012,LAX,ATL,13.92,11.3088124,10.16497254
04/02/2013,DEN,ORD,9.444444444,11.21086754,6.758195219
09/02/2013,EWR,BOS,10.15384615,7.75621612,11.26828998
03/03/2013,LAX,LAS,11.04347826,9.695070927,8.583696284
09/08/2012,SFO,ORD,13.78571429,12.30605936,8.659643064
08/02/2012,LGA,ATL,5.642857143,12.41463358,4.199031809
10/06/2012,DEN,LAS,11.47826087,10.72247853,7.638833593
26/11/2012,LAX,LAS,13.96296296,10.91956718,11.01565837
10/01/2013,LGA,ORD,8.058823529,13.64766169,5.15352535
13/10/2012,SEA,SFO,12.52173913,9.765837305,9.538770481
29/09/2012,ATL,LGA,15.7037037,10.89265509,11.6678876
24/02/2013,DEN,DFW,8.222222222,10.89806866,6.131457514
13/04/2012,ORD,IAH,10.35,10.84877128,7.855772266
10/12/2012,BOS,LGA,5.642857143,12.96131379,4.199031809
18/10/2012,ORD,IAH,10.68421053,11.16458785,8.907254419
12/10/2011,ATL,MIA,10,10.64980794,7.071067812
01/04/2012,DEN,LAS,10.15789474,10.14188607,7.776482766
25/02/2013,ORD,IAH,6.076923077,11.65244848,4.030333701
23/03/2012,LAS,DEN,8.647058824,11.05853999,6.082158092
15/06/2012,EWR,LAX,12.47826087,10.58061035,9.10978278
22/05/2012,EWR,BOS,9.9,11.60865056,6.797058187
07/06/2012,ORD,LAS,13.38461538,11.21543297,9.368359186
11/04/2012,DFW,PHL,8.333333333,10.73431968,7.077798958
20/12/2012,PHL,BOS,6.571428571,10.76939863,6.160847665
19/06/2012,DFW,ATL,10.85714286,11.56001253,11.1860883
23/01/2012,ATL,DEN,9.263157895,11.16926784,6.072177948
24/12/2012,PHX,ORD,12.39130435,9.621513053,9.296818275
13/08/2012,MSP,ORD,11.2173913,12.20423694,8.628475699
26/12/2012,DFW,PHL,10.10526316,9.161982256,7.57110543
28/11/2012,ORD,BOS,10.63157895,12.31872048,9.286851675
31/01/2012,LAX,DEN,15.37037037,10.92490331,12.36355733
11/02/2012,SEA,ORD,8.6,9.048918806,7.327053588
24/11/2012,BOS,ATL,11.36363636,9.5999524,7.89542034
15/08/2012,DFW,PHL,10.35,10.77518151,7.350438583
07/12/2011,ORD,SEA,8.294117647,10.59973847,5.52001705
05/11/2012,SEA,LAX,10.72727273,10.84321248,8.229921125
23/10/2012,SEA,SFO,14.86956522,11.43863865,12.46195792
13/02/2013,LGA,BOS,4.777777778,13.25211885,4.116363012
19/02/2013,EWR,ORD,6.153846154,11.80809744,5.550467756
02/08/2012,SFO,SEA,12.92307692,11.54096256,10.04757912
29/11/2012,LGA,CLT,8.882352941,11.79477613,6.85458198
20/12/2011,DTW,ORD,13.24,10.80382993,11.10285249
06/10/2012,PHL,ATL,12.38461538,9.695070927,9.01588342
15/09/2011,DFW,LGA,10.23809524,11.95175082,6.53379493
04/09/2011,JFK,LAX,13.5,11.95482074,8.22597512
01/01/2012,DFW,PHL,9.105263158,8.881338931,5.801290439
11/09/2011,LGA,ORD,12.37037037,12.62949563,8.316564325
27/10/2012,BOS,LGA,9.545454545,7.785131052,13.32188903
08/11/2012,ATL,MSP,12.60869565,11.01843144,11.02781249
15/03/2012,DFW,ATL,7.705882353,11.97616984,5.997548519
13/04/2012,ORD,LGA,11.52380952,13.16441282,9.146688185
26/10/2012,IAH,ORD,13.27272727,11.10265448,12.86997916
26/08/2012,DTW,ORD,12,10.04195275,11.42752096
26/04/2012,ORD,DTW,6.5625,11.71975785,4.661455424
08/02/2012,ATL,ORD,6.75,12.33129622,4.986648841
06/06/2012,ORD,ATL,11.40909091,12.10504203,10.0411491
14/04/2012,MCO,PHL,21.5952381,10.34889236,13.85475092
06/05/2012,BOS,LAX,9.368421053,10.8208101,6.291180125
11/02/2012,DEN,SFO,13.88888889,9.381644762,9.516517355
24/07/2012,PHL,ATL,8.411764706,11.54096256,5.646446045
31/03/2012,SFO,ORD,14.96296296,11.22453043,11.29152671
03/11/2012,ATL,BOS,9.0625,9.307035783,7.018724955
10/04/2012,ATL,LAX,14.34782609,11.24259329,12.04766554
18/12/2012,JFK,LAX,19,13.01940645,13.33153141
22/09/2011,PHL,DFW,8.705882353,11.03357341,6.262634289
13/05/2012,SEA,LAX,15.55172414,10.83204493,11.05372015
17/11/2011,LAX,ATL,11.80769231,11.89561019,7.97505727
09/02/2013,DFW,DEN,13.04545455,10.44781578,11.12901516
22/09/2011,BOS,ATL,9.65,11.86045108,6.149668369
30/05/2012,PHL,ORD,10.6,12.10220987,8.506344382
04/07/2012,LAX,IAH,11.47826087,10.07586233,7.464275921
15/10/2012,EWR,ORD,7.8125,12.48750264,5.256345372
29/04/2012,SFO,EWR,13.03846154,10.89806866,8.660165214
22/09/2012,SFO,LAX,15.34375,12.05048149,10.46224973
21/12/2012,ATL,DFW,12.81818182,10.91956718,12.21098788
03/05/2012,BOS,SFO,7.625,11.17859274,4.991659711
03/09/2012,DEN,MSP,13.74074074,10.49537694,9.196958496
27/02/2012,SEA,ORD,13.40909091,10.7284085,12.28494662
06/12/2012,BOS,PHL,5.833333333,11.72670377,4.195957651
11/08/2012,IAH,LAX,11.95454545,10.03337813,9.398466302
25/04/2012,EWR,MCO,10.85714286,10.6186724,8.008031683
25/11/2011,MIA,ATL,13.08,9.684738625,10.75453393
10/10/2011,MIA,ATL,12.88,11.22906257,8.652167359
10/12/2012,ORD,IAH,10,11.5139614,8.94427191
04/11/2011,LAX,IAH,12.68,11.04360019,8.454387421
08/09/2012,ORD,SFO,14.55555556,11.16926784,10.56967117
27/03/2012,PHL,BOS,5.666666667,11.41830065,3.869069264
17/10/2012,ORD,DFW,10.13636364,12.47361938,7.716990868
31/01/2013,ATL,SFO,6.307692308,10.58061035,4.441933051
20/02/2012,LAX,BOS,8.823529412,10.3848275,6.105686838
03/11/2011,LGA,CLT,9.666666667,11.59381966,7.243658484
22/10/2011,EWR,ORD,11.91304348,10.42705517,8.371559231
25/05/2012,ATL,MIA,11.31818182,10.55479712,8.385851825
27/07/2012,ATL,MIA,12.96,10.8151672,10.95627674
04/09/2012,ORD,LAS,14.16666667,10.76939863,11.53696014
02/12/2011,DFW,LGA,9.526315789,11.4142063,6.702971323
03/11/2012,LAX,DEN,14,9.735837048,11.96423241
12/04/2012,PHL,DFW,5.181818182,11.03859354,3.655630775
07/02/2013,ORD,PHL,6,11.96094546,3.894440482
21/05/2012,LGA,ORD,10.45454545,13.56414136,8.227290665
06/11/2012,DEN,DFW,8.6875,11.21543297,7.226974932
15/08/2012,ORD,IAH,9.388888889,10.67434745,6.748759266
10/07/2012,JFK,MIA,15.74193548,9.963323857,11.31066677
18/12/2012,PHX,DEN,9.315789474,10.508746,6.200829977
04/03/2012,PHL,MCO,12.61538462,11.32608082,7.833655203
28/08/2012,LGA,ORD,12.34782609,13.16921739,9.305954573
15/05/2012,EWR,ATL,7.352941176,11.07827537,5.56710401
02/12/2011,DEN,DFW,7.428571429,11.05853999,5.611996569
25/09/2012,DEN,ORD,11.1,11.03357341,8.866851337
03/02/2012,DFW,LGA,8.411764706,11.150477,5.624264658
20/06/2012,DTW,LGA,9.105263158,10.98777361,7.795260218
06/02/2013,MSP,ATL,10.54545455,10.71652964,7.811635234
20/08/2012,MSP,ORD,11.2,12.37097806,7.582875444
08/04/2012,SEA,SFO,10.52631579,10.66211806,8.08543561
14/08/2012,LAS,JFK,16.64705882,10.93552998,10.21253642
24/10/2012,ORD,LAX,16.55172414,12.39050678,12.26372761
21/02/2013,LGA,CLT,7.076923077,11.47866112,5.851802265
29/09/2011,BOS,PHL,9.777777778,11.61969684,7.511211663
24/10/2012,LAS,SFO,14.96153846,11.56001253,11.44196056
12/05/2012,PHL,ATL,15.125,9.899790558,12.85136602
03/02/2012,SEA,LAX,8.1875,11.13625856,6.046693311
03/12/2011,BOS,ORD,8.764705882,9.805101403,6.290165059
05/01/2013,ATL,PHL,13.88,9.229317214,12.51439172
17/03/2012,DTW,ATL,8.588235294,9.522464517,5.927255093
11/02/2012,SEA,DEN,9.894736842,9.09212481,7.070240738
04/12/2012,MSP,ORD,10.95,12.2571476,9.981430126
09/03/2012,BOS,LAX,15.25,11.43458875,12.80370191
06/05/2012,PHX,ORD,12,10.91956718,9.446591726
05/06/2012,ORD,PHL,10.38095238,12.44317968,7.039006965
30/08/2012,ORD,SEA,13.69565217,11.02349244,11.99027933
11/11/2011,DFW,DEN,10.25,11.21086754,7.085010121
22/02/2013,MSP,DEN,10.2,10.9408207,6.902326076
22/08/2012,EWR,ATL,10.42105263,10.80382993,8.902657465
16/10/2012,ATL,EWR,9,10.99291838,8.522030275
10/12/2012,BOS,ORD,8.4,12.10220987,7.443117626
30/07/2012,MCO,EWR,15.43333333,10.7809465,10.61126056
22/03/2012,MSP,ATL,11.45454545,11.03357341,7.950605085
11/10/2012,MCO,ATL,13.22222222,12.06210132,9.775689365
25/02/2012,LGA,ATL,8.8,9.853046864,8.735804812
17/03/2012,ORD,SFO,13.28,10.97225362,11.32298547
13/03/2012,ATL,MIA,8.066666667,10.8151672,6.670475103
02/11/2011,EWR,ATL,7.882352941,10.80382993,6.421471336
01/06/2012,BOS,LGA,9.090909091,11.69876353,12.90313563
17/03/2012,PHL,DFW,8.642857143,8.412643615,6.270899124
12/10/2012,PHX,ORD,15.64285714,10.91421574,10.94841198
18/02/2012,IAH,ORD,10.5,9.589077875,10.82073174
23/03/2012,ATL,LGA,10.4,12.085126,9.767831198
24/07/2012,LAS,DEN,12.86956522,10.23673578,9.206244658
27/01/2013,PHX,DEN,10.13636364,10.62494123,7.032546477
18/03/2012,MCO,PHL,17.03448276,10.98777361,13.1867974
20/08/2012,ORD,PHX,10.95,10.69254248,8.506808419
10/07/2012,SFO,ATL,9.80952381,10.21347175,7.345876718
27/07/2012,ORD,SEA,17.27272727,10.95135731,11.56847204
23/12/2012,LAX,JFK,21.93333333,12.25453742,14.1812937
19/11/2011,DFW,LAS,12.66666667,9.663900691,9.139815747
25/02/2012,JFK,SFO,11.65,10.95660338,10.83014798
20/09/2012,DFW,PHL,11.21052632,10.9408207,10.33106936
04/08/2012,LGA,DFW,13.76923077,9.989903534,10.20316693
21/03/2012,DFW,SFO,11.05,11.4142063,8.708586205
20/01/2012,IAH,ORD,10.31578947,11.60495388,8.654174533
18/02/2012,LAX,IAH,16,10.48191135,13.7113092
12/07/2012,LAX,LAS,14.21428571,11.55621807,10.55622387
22/06/2012,MIA,ATL,10.80952381,10.72247853,7.69167763
07/05/2012,EWR,SFO,12.5,11.4667443,10.67596321
03/02/2013,SEA,DEN,9.5,9.453383443,6.947280467
21/10/2011,LAS,ORD,15.35483871,11.73016705,9.638631947
07/11/2012,LAS,LAX,16.19354839,11.25602654,12.43762934
05/02/2013,DFW,SFO,8.6,10.7809465,7.844925566
10/03/2012,JFK,LAX,13.21428571,12.55095873,9.287016596
11/12/2011,DEN,LAS,9.263157895,10.10089594,6.162990844
23/11/2011,ORD,SEA,11.95652174,10.04195275,8.265361791
22/04/2012,ATL,LAX,12.48,11.76445066,10.33247308
23/12/2011,SFO,LAS,13.08695652,10.37769565,9.958609996
16/10/2012,DFW,LGA,10.5,11.43053004,6.49358658
07/07/2012,ATL,BOS,12.52173913,9.705346302,9.159543286
06/08/2012,MSP,ATL,10.81818182,11.12193089,8.633469554
17/10/2011,PHX,DEN,9.722222222,11.28699957,7.528811761
05/03/2013,DEN,MSP,7.5,9.120382559,6.047885835
10/10/2011,EWR,ORD,12.25,12.71100334,8.284348784
14/06/2012,JFK,MCO,13.37037037,10.71652964,10.17216469
22/11/2011,ORD,IAH,14.40740741,10.62494123,10.21409004
02/06/2012,EWR,LAX,13.22727273,10.00741517,12.01559232
05/02/2012,ORD,MSP,13.56521739,10.66211806,12.4309953
28/10/2011,DTW,ORD,12.75,11.44267977,8.823141509
09/09/2012,BOS,ATL,11.68181818,10.75194163,8.40853514
28/03/2012,SFO,LAX,16,12.87157256,12.7549855
07/10/2012,LAS,LAX,18.61764706,11.68108591,12.64195685
05/10/2012,JFK,MCO,17.19354839,10.42705517,11.53377462
14/08/2012,CLT,ATL,10.52941176,10.79242331,10.6660539
16/02/2013,BOS,EWR,14.10526316,8.263365906,13.08474403
02/10/2011,DFW,SFO,13.62068966,11.63432418,9.31363744
27/10/2012,BOS,ORD,12.7826087,10.56774839,10.75747741
09/05/2012,LAS,SFO,15.35714286,11.3044702,11.44459855
23/09/2011,ATL,ORD,8.352941176,12.25975413,5.689257162
29/04/2012,SFO,JFK,15.5625,12.61232657,10.92477947
03/09/2012,LAX,LAS,18.89189189,11.150477,12.03878866
18/12/2012,SEA,ORD,10.19047619,9.989903534,6.577378259
09/09/2011,DEN,DFW,7.9375,11.35168729,5.458555975
02/03/2012,LAS,LAX,10.95454545,11.47866112,8.704007138
14/02/2013,LAX,DFW,9.789473684,11.90193215,7.012520132
24/10/2011,MSP,ORD,10.57142857,12.03878882,8.417668493
19/08/2012,DFW,PHL,8.4375,10.08424426,6.065956918
11/11/2011,DTW,LGA,9.421052632,11.08317675,6.560113392
05/11/2011,EWR,ORD,9.166666667,10.7284085,6.528219287
06/08/2012,LAX,SFO,16.14705882,12.71916517,10.87151505
08/01/2012,LAX,JFK,18.56756757,13.07910442,13.00969839
02/10/2011,ATL,DFW,12.13043478,11.78135898,8.373683603
08/10/2011,ORD,ATL,8.222222222,9.795362604,6.787146637
27/09/2011,EWR,ORD,10.72727273,11.90193215,8.647497949
19/09/2012,DTW,ORD,8.647058824,12.13312954,5.957570567
04/09/2011,JFK,SFO,11.69230769,11.01843144,7.852486133
10/10/2011,LGA,ORD,12.37037037,13.72047416,8.403974097
11/04/2012,SFO,EWR,9.421052632,10.41308525,6.336102811
05/12/2012,DEN,SFO,10.875,11.45875724,7.554512041
12/05/2012,JFK,MIA,12.25,10.09258868,8.852658652
24/09/2011,ATL,DFW,9.684210526,10.55479712,6.708639799
21/10/2011,DEN,SEA,7.666666667,10.71056171,5.839112783
20/01/2013,EWR,BOS,9.944444444,9.544934376,8.794866298
26/09/2011,DFW,BOS,11.28571429,11.18323776,8.198431906
31/05/2012,LAX,SFO,12.65384615,12.72729144,9.414636722
04/11/2011,ATL,PHL,10.66666667,11.45875724,7.485541619
13/07/2012,ATL,MIA,11.58333333,10.86534895,9.609400591
06/11/2012,DEN,SFO,10.84210526,11.150477,8.744923339
13/11/2012,ORD,DFW,10.71428571,12.73336299,7.510944396
08/11/2012,BOS,EWR,8.3125,11.11713044,6.182973934
11/12/2012,DFW,PHL,9.411764706,10.40606085,7.089242057
26/12/2012,DEN,ATL,12.52173913,9.824427749,11.52021766
11/02/2012,SFO,JFK,13.68965517,11.81802635,10.14573608
05/01/2013,ORD,DFW,11.59090909,9.695070927,8.057289459
13/04/2012,BOS,PHL,10.9,11.07827537,7.48964197
28/02/2013,PHL,DFW,7.615384615,11.04859343,7.478173368
13/09/2012,DFW,ORD,14,12.98264835,10.90107028
16/02/2013,BOS,LAX,14.38461538,9.74589085,9.790104895
06/12/2011,ATL,LAX,11.40909091,11.20629091,9.737796225
16/09/2011,ATL,DFW,9.789473684,12.19347226,6.948852402
11/02/2013,ORD,DEN,9.555555556,11.2470818,6.921596401
07/07/2012,ORD,EWR,11.81818182,9.24249731,8.226764472
03/06/2012,LGA,ORD,11.25,12.43133853,8.157418603
15/10/2012,LAX,BOS,10.33333333,10.69856825,6.91616464
15/10/2012,DFW,ORD,11.69565217,12.70690899,8.379817652
29/06/2012,MIA,JFK,14.25925926,10.07586233,10.48659435
21/10/2012,DEN,MSP,12.86363636,10.80382993,10.40739414
10/01/2013,LGA,DTW,9.526315789,10.71056171,8.322449032
09/02/2012,EWR,ATL,9.666666667,11.52171599,10.86058843
04/08/2012,LAS,DEN,10.76470588,9.653393757,9.788573771
02/10/2012,DFW,LGA,11.55,11.85398669,9.588781823
15/02/2013,JFK,MIA,18.5,10.20565213,13.19824035
21/06/2012,DFW,DEN,10.9,11.85074607,8.39109804
11/12/2012,MIA,LGA,14.66666667,11.41830065,11.88227275
12/03/2012,ORD,EWR,8.352941176,12.12754578,5.600682731
25/06/2012,BOS,EWR,10.76190476,11.45875724,7.272583873
18/08/2012,DFW,ORD,14.96296296,10.56774839,10.85385958
01/12/2011,MIA,ATL,11.90909091,10.78669374,9.870152654
30/06/2012,BOS,SFO,12.70833333,10.00741517,9.452302074
08/05/2012,PHX,DEN,10,10.72247853,8.958236434
23/09/2011,ORD,SFO,11.86956522,12.33880117,8.269903527
03/11/2012,MCO,PHL,18.57142857,9.843555873,12.45293661
17/11/2011,BOS,PHL,8.5,12.064995,5.338539126
28/08/2012,PHL,ORD,11.71428571,11.5371291,9.176834188
24/04/2012,EWR,LAX,8.235294118,10.63741603,5.517352306
17/04/2012,MIA,ATL,14.76,10.60607116,12.22115652
28/05/2012,ORD,DEN,12.54166667,10.44092122,8.866052338
08/08/2012,SEA,LAX,13.34615385,11.36435988,9.686866605
01/07/2012,SFO,DEN,13.80769231,10.2290133,10.00007692
07/09/2012,CLT,ATL,12.83333333,10.69254248,8.86942313
02/03/2012,LAX,DFW,14.96551724,12.19886236,11.36247822
01/09/2011,DTW,ORD,9.055555556,11.25155953,6.053411505
22/12/2011,ORD,BOS,11,11.06349345,7.283379645
22/09/2011,LAX,ORD,12.51851852,12.59934525,8.586081628
28/09/2011,LAX,DEN,13.46153846,11.45073583,8.760049174
07/12/2012,DFW,LAX,12.56,11.68463486,9.513499181
07/10/2011,EWR,ORD,10.86363636,12.02406912,8.752117864
28/06/2012,SFO,LAX,16.24242424,12.86593535,11.59210481
27/09/2011,DFW,ATL,9.476190476,12.14147397,6.968637224
16/10/2011,LGA,BOS,5.75,10.08424426,4.025486984
06/03/2012,LAX,SFO,15.14285714,12.95773418,12.68920301
21/12/2011,ATL,ORD,12.45,11.04859343,11.22251027
03/01/2012,ATL,MCO,16.375,11.68463486,11.73016514
04/08/2012,LAX,EWR,14.67857143,10.16605456,10.49886615
13/03/2012,ORD,ATL,8.705882353,11.66323911,8.10682356
09/10/2012,ATL,EWR,11.57894737,11.08806529,10.09023615
02/05/2012,JFK,MIA,14.55555556,10.31963724,10.92045834
19/12/2011,SFO,JFK,15.79310345,11.79477613,11.421719
06/04/2012,SEA,ORD,10.38095238,10.55479712,9.856349174
20/02/2013,BOS,SFO,9.733333333,10.70457462,8.480790619
28/10/2011,ATL,ORD,10.05,11.80809744,8.647938604
02/05/2012,BOS,SFO,7.5625,11.26492859,4.871259249
01/12/2012,ORD,DFW,13.95652174,9.755890744,12.80439648
10/09/2012,JFK,MCO,17.41935484,10.7809465,12.01325433
28/01/2012,SFO,DEN,11.68181818,9.499720628,8.271502217
15/09/2011,DFW,BOS,9.952380952,11.41010294,7.59918542
03/06/2012,PHX,ORD,13.47826087,10.28991588,11.47673364
18/12/2012,DEN,ATL,9.277777778,10.43400108,6.806619231
22/08/2012,BOS,PHL,7.071428571,11.20170302,4.968582613
04/03/2012,CLT,LGA,8.5,11.08806529,6.303438215
12/03/2012,ATL,MSP,8.842105263,11.18323776,6.954320463
27/02/2012,DFW,DEN,9.15,11.61233993,6.846243688
21/07/2012,DEN,ORD,11.20833333,9.715565373,8.171951854
25/01/2012,BOS,SFO,8.133333333,11.13149489,7.029190836
11/02/2013,SFO,LAX,13.82758621,12.52628641,9.603083454
15/10/2011,SFO,LAX,15.78125,12.00027325,9.740949066
29/07/2012,ATL,MSP,10.95833333,10.6186724,7.697990515
01/03/2013,ORD,SEA,7,9.899790558,5.492419018
23/03/2012,BOS,ATL,9.444444444,11.23358372,6.870415881
21/12/2011,LAS,DEN,11.27272727,10.32699416,8.321983613
13/01/2012,JFK,LAX,18.94444444,13.13369297,12.18651349
09/06/2012,LAX,BOS,10.81818182,10.55479712,6.9873107
25/05/2012,SFO,DEN,11.04347826,11.17393612,6.858824845
08/09/2012,SFO,BOS,14.60714286,10.49537694,9.825662868
11/12/2011,LAS,ORD,12.69565217,10.80382993,9.974671481
07/01/2013,DFW,LGA,8.25,11.50617444,6.060803027
15/02/2013,IAH,LAX,14.96666667,10.44092122,11.02186959
31/07/2012,DFW,SFO,13.76923077,10.96705145,11.10426114
26/05/2012,SEA,ORD,12.69565217,9.511127243,8.466161428
13/12/2011,SEA,SFO,10.42105263,11.61602201,8.764294923
16/08/2012,ATL,SFO,13.22727273,10.49537694,10.8493222
14/10/2012,PHX,DEN,10,10.44092122,7.579211334
05/05/2012,DFW,ATL,11.40909091,10.46834783,10.13085382
22/04/2012,SFO,DFW,9.736842105,11.20629091,7.054093416
27/04/2012,DEN,SEA,9.277777778,10.42705517,6.719642459
30/08/2012,DEN,SFO,14.2,11.25602654,11.44552314
17/02/2012,ATL,LGA,6.875,11.97313489,5.315072906
06/03/2012,BOS,LAX,9.176470588,10.7284085,7.213141602
06/04/2012,ORD,ATL,10.5,11.33037305,8.42756249
04/03/2013,MSP,DEN,4.8,8.928556029,3.614784456
11/12/2012,MCO,EWR,13.44,10.42705517,9.96694537
30/10/2012,LGA,CLT,8.2,10.07586233,9.313584549
27/09/2012,ATL,PHL,8.789473684,11.68108591,7.012520132
04/10/2011,ORD,PHX,12.65217391,10.72247853,8.94736475
25/01/2013,LAX,ORD,11,12.17175468,7.354946505
16/01/2012,SFO,ATL,9.263157895,10.44781578,6.162990844
08/11/2011,DEN,ATL,7.75,10.57419046,5.259911279
08/10/2011,EWR,SFO,13.7037037,10.46834783,9.020552664
30/09/2012,ORD,LGA,11.52,13.31233315,7.979766078
07/02/2012,JFK,SFO,11.04347826,12.40019498,8.466394858
29/09/2011,LAS,DEN,12.8,11.15519249,8.621678104
09/02/2013,SFO,SEA,9.1875,9.499720628,7.43163284
26/09/2012,ATL,PHL,10.35,11.64521988,7.300144195
09/01/2013,EWR,ORD,7.333333333,10.90346657,4.952152009
07/02/2012,BOS,LGA,5.583333333,13.08413357,4.925967064
30/06/2012,ORD,DFW,14.28,10.94609644,11.01710791
01/11/2011,ATL,MCO,13.83333333,11.9640003,9.270209362
15/07/2012,DEN,PHX,10.68181818,10.48191135,6.806064268
