,DateOfDeparture,Departure,Arrival,WeeksToDeparture,log_PAX,std_wtd,DateDay,DateMonth,DateYear
334,12/06/2012,CLT,ATL,8.222222222,10.91956718,6.467616668,12,06,2012
335,07/11/2011,DEN,SEA,7.823529412,11.06349345,6.521457794,07,11,2011
336,25/01/2012,ORD,MSP,11.94736842,12.25453742,10.48530021,25,01,2012
337,15/11/2011,ATL,CLT,6.714285714,11.1074923,6.144773532,15,11,2011
338,13/12/2011,ORD,ATL,9.444444444,11.86367489,9.338234008,13,12,2011
339,26/04/2012,LAX,ORD,12.76,12.2804763,8.584287973,26,04,2012
340,22/11/2012,DEN,DFW,9.631578947,9.120382559,6.841138033,22,11,2012
341,24/02/2013,ATL,DEN,9.684210526,10.67434745,8.838379889,24,02,2013
342,18/03/2012,MSP,DEN,10.0,10.08424426,8.103497187,18,03,2012
343,06/09/2012,ORD,EWR,12.90909091,11.49050228,11.2076041,06,09,2012
344,07/09/2012,DEN,LAS,13.48148148,10.508746,8.599509693,07,09,2012
345,04/12/2011,MIA,LGA,15.59375,11.88926673,10.76391635,04,12,2011
346,07/08/2012,DEN,ORD,11.56521739,10.88178056,8.072546556,07,08,2012
347,22/04/2012,IAH,LAX,13.16,11.86367489,9.285652014,22,04,2012
348,20/03/2012,SFO,DFW,8.894736842,11.18787125,7.171662885,20,03,2012
349,24/01/2012,LAS,ORD,9.166666667,10.22125872,6.546215791,24,01,2012
350,19/07/2012,DEN,DFW,8.235294118,11.81472259,5.379700407,19,07,2012
351,06/11/2011,SFO,JFK,13.8,12.73134133,10.05816418,06,11,2011
352,26/03/2012,ORD,DFW,11.26315789,12.50357023,9.170254481,26,03,2012
353,20/11/2011,SFO,LAX,14.75862069,12.35124268,11.02806541,20,11,2011
354,17/12/2012,PHL,ATL,10.18181818,11.69171258,8.003786982,17,12,2012
355,21/01/2013,DFW,DEN,10.33333333,11.38529137,6.806859286,21,01,2013
356,08/05/2012,SFO,BOS,8.75,11.17859274,6.197410325,08,05,2012
357,20/10/2011,DEN,ATL,11.26086957,11.17393612,7.31882623,20,10,2011
358,16/10/2011,ORD,IAH,10.75,11.20629091,8.490706994,16,10,2011
359,27/11/2011,ATL,EWR,10.7,10.4886563,8.157011837,27,11,2011
360,20/02/2012,JFK,LAS,14.0,11.36856502,10.75918213,20,02,2012
361,26/12/2012,ATL,LAX,16.17647059,10.94609644,11.12319604,26,12,2012
362,15/10/2011,CLT,ATL,7.266666667,9.319679735,4.92031745,15,10,2011
363,13/09/2012,ATL,MSP,11.04347826,11.2782025,8.466394858,13,09,2012
364,28/09/2012,ATL,BOS,9.3,11.27378835,7.377776016,28,09,2012
365,24/07/2012,LAS,DFW,10.81818182,10.31225119,7.122308104,24,07,2012
366,08/09/2011,SFO,BOS,12.62962963,11.51784273,8.66978905,08,09,2011
367,03/08/2012,JFK,MCO,16.06451613,10.84877128,11.02099658,03,08,2012
368,22/11/2011,DFW,SFO,9.0,10.14188607,6.259111006,22,11,2011
369,27/09/2012,MIA,LGA,9.235294118,10.5352,7.603694922,27,09,2012
370,17/08/2012,MCO,ATL,12.76,12.00923232,8.945576188,17,08,2012
371,15/09/2011,SFO,BOS,12.5,12.12194525,8.392543274,15,09,2011
372,24/10/2011,ORD,ATL,9.095238095,12.35619614,6.212123324,24,10,2011
373,19/06/2012,ORD,PHX,11.77272727,10.50207345,8.970490342,19,06,2012
374,01/04/2012,LAS,ORD,8.058823529,11.12671902,5.15352535,01,04,2012
375,03/01/2013,SFO,ORD,11.71428571,10.62494123,9.808888098,03,01,2013
376,07/09/2012,SEA,ORD,14.33333333,11.06349345,10.14130928,07,09,2012
377,01/09/2012,BOS,EWR,14.52173913,8.569787113,11.61843975,01,09,2012
378,30/10/2012,ORD,LAS,14.85185185,10.71056171,10.94989885,30,10,2012
379,02/10/2012,SFO,SEA,11.71428571,11.35168729,10.27201469,02,10,2012
380,08/12/2012,ORD,MSP,12.66666667,10.19779959,10.6973517,08,12,2012
381,01/12/2011,SFO,DFW,9.05,11.02349244,6.847781047,01,12,2011
382,04/12/2011,JFK,SFO,12.66666667,12.39777765,9.383920876,04,12,2011
383,17/01/2012,ATL,EWR,9.529411765,11.15519249,8.292448727,17,01,2012
384,03/07/2012,LAX,SEA,13.96551724,10.99804899,10.15762472,03,07,2012
385,06/03/2012,MSP,ATL,12.6,10.8208101,9.420721841,06,03,2012
386,22/01/2012,MCO,EWR,14.75,10.63118906,10.34810772,22,01,2012
387,29/08/2012,ATL,MSP,11.34782609,10.91421574,7.376921603,29,08,2012
388,22/10/2011,ATL,ORD,13.09090909,10.31225119,10.23955491,22,10,2011
389,10/10/2011,ORD,LGA,14.32258065,13.74295114,9.470611021,10,10,2011
390,22/02/2013,DEN,ATL,12.2,10.44781578,9.61687114,22,02,2013
391,16/05/2012,LAS,DFW,8.555555556,9.981085665,5.436502143,16,05,2012
392,04/01/2012,MCO,PHL,10.40909091,10.52862159,8.35896491,04,01,2012
393,26/03/2012,DEN,MSP,11.54545455,10.93552998,8.302192899,26,03,2012
394,23/02/2013,LGA,DFW,8.1875,9.307035783,5.946637705,23,02,2013
395,22/09/2012,MIA,JFK,19.13333333,9.765837305,14.36886801,22,09,2012
396,27/01/2012,PHX,ORD,11.33333333,10.69856825,8.386497084,27,01,2012
397,07/11/2012,DEN,SEA,9.894736842,10.49537694,7.673147528,07,11,2012
398,01/10/2011,DFW,SFO,11.39130435,10.48191135,7.265980072,01,10,2011
399,04/11/2011,MIA,LGA,13.64,10.9088489,9.660400268,04,11,2011
400,24/03/2012,LAX,ORD,14.55172414,11.80809744,9.616155331,24,03,2012
401,25/01/2013,EWR,SFO,13.5,10.03337813,11.3624497,25,01,2013
402,12/03/2012,SFO,LAS,11.61904762,10.89265509,9.568051999,12,03,2012
403,29/11/2012,ORD,SEA,12.72727273,10.80950718,10.10978695,29,11,2012
404,09/12/2012,ORD,MSP,9.952380952,11.51784273,7.984210609,09,12,2012
405,21/11/2012,SFO,JFK,16.93548387,11.44671215,11.9441352,21,11,2012
406,29/04/2012,ORD,IAH,9.055555556,10.84321248,6.272931787,29,04,2012
407,01/11/2012,MCO,EWR,14.4137931,10.87084226,10.94309058,01,11,2012
408,03/12/2011,MCO,ATL,13.96296296,10.80950718,9.525195259,03,12,2011
409,13/05/2012,BOS,EWR,10.10526316,10.00741517,7.816611491,13,05,2012
410,25/10/2012,LGA,MIA,14.08333333,11.36856502,11.06469775,25,10,2012
411,01/05/2012,ATL,LAX,11.26315789,11.150477,10.66584427,01,05,2012
412,14/01/2013,BOS,SFO,10.05555556,11.90823275,8.47468356,14,01,2013
413,04/07/2012,ORD,LAX,13.88888889,10.89265509,9.390393345,04,07,2012
414,31/10/2011,PHL,DFW,7.1875,10.28991588,5.588306243,31,10,2011
415,28/02/2012,MIA,JFK,10.86363636,11.14574955,7.23283159,28,02,2012
416,21/09/2011,DEN,LAX,13.21428571,11.57886987,9.044569244,21,09,2011
417,21/09/2011,BOS,LGA,7.8,13.46854872,7.830343908,21,09,2011
418,17/04/2012,LGA,ATL,7.555555556,12.2229269,5.249338583,17,04,2012
419,27/09/2011,SFO,ATL,10.69565217,10.48191135,7.600447251,27,09,2011
420,02/03/2012,DTW,ATL,9.631578947,10.83204493,8.427537708,02,03,2012
421,28/02/2012,ATL,DFW,7.375,11.81141296,6.227626621,28,02,2012
422,07/11/2012,LAS,DEN,13.69565217,10.59973847,10.98525782,07,11,2012
423,03/10/2011,BOS,LAX,11.88461538,11.4746973,8.125647903,03,10,2011
424,19/09/2011,EWR,LAX,12.84,11.59381966,8.3,19,09,2011
425,06/10/2012,LAX,EWR,11.57142857,10.09258868,9.20093163,06,10,2012
426,01/11/2011,DTW,ATL,10.7,10.83763706,7.854599725,01,11,2011
427,04/08/2012,LAX,IAH,14.37037037,9.981085665,10.36691538,04,08,2012
428,21/12/2011,SFO,LAS,14.6,9.972225906,11.52171862,21,12,2011
429,30/04/2012,ATL,CLT,9.263157895,10.68649717,7.823341892,30,04,2012
430,17/06/2012,SFO,LAX,17.61764706,12.53529597,13.23451572,17,06,2012
431,31/12/2011,LGA,DTW,8.647058824,8.989708254,5.926014433,31,12,2011
432,11/11/2012,DFW,ATL,12.41666667,11.72323404,10.61957449,11,11,2012
433,27/04/2012,LAS,SFO,18.62068966,10.37053642,14.13560296,27,04,2012
434,25/04/2012,IAH,ORD,8.588235294,10.91956718,6.335010098,25,04,2012
435,03/10/2011,ORD,DTW,11.66666667,11.85398669,8.374564665,03,10,2011
436,19/02/2012,PHL,MCO,13.0,10.5482876,9.268928928,19,02,2012
437,18/02/2013,ORD,EWR,7.933333333,11.47866112,6.408327915,18,02,2013
438,04/10/2011,LGA,DFW,13.74074074,11.30011786,8.951117647,04,10,2011
439,09/11/2011,DFW,LAS,14.0,10.46834783,9.28767299,09,11,2011
440,07/01/2013,SFO,DFW,9.7,11.08806529,9.131207334,07,01,2013
441,09/10/2011,LAX,SEA,13.04166667,11.11231759,9.167424211,09,10,2011
442,07/05/2012,SFO,DFW,8.0,11.33465543,5.049752469,07,05,2012
443,09/02/2013,SFO,JFK,11.68181818,12.12474761,9.920572006,09,02,2013
444,30/06/2012,DEN,PHX,9.368421053,8.607087872,7.660943707,30,06,2012
445,22/05/2012,ATL,MCO,10.52380952,11.68463486,8.936548817,22,05,2012
446,28/04/2012,DEN,DFW,7.066666667,9.255584913,4.589843861,28,04,2012
447,03/04/2012,DFW,BOS,7.285714286,10.16605456,9.024995814,03,04,2012
448,27/04/2012,ORD,PHL,10.4,11.81141296,7.436750847,27,04,2012
449,15/10/2011,ATL,MCO,14.5483871,11.44671215,9.684484876,15,10,2011
450,07/02/2012,SEA,LAX,13.33333333,10.66211806,11.87995511,07,02,2012
451,28/06/2012,CLT,LGA,8.470588235,11.59009343,5.885550601,28,06,2012
452,06/11/2011,DEN,SFO,10.38888889,11.18787125,8.845995364,06,11,2011
453,03/04/2012,PHL,MCO,11.82608696,10.74608613,8.026389282,03,04,2012
454,14/03/2012,LAX,ATL,16.0,11.23358372,12.70398773,14,03,2012
455,04/03/2013,ORD,LAS,9.533333333,7.697005567,8.773878981,04,03,2013
456,14/09/2011,LAX,JFK,13.06896552,13.33442155,8.518597447,14,09,2011
457,15/02/2012,ATL,DFW,6.076923077,12.07076892,4.030333701,15,02,2012
458,21/08/2012,LAS,SFO,16.44444444,10.77518151,13.19770765,21,08,2012
459,22/02/2013,DEN,LAX,10.2173913,10.92490331,6.999717668,22,02,2013
460,10/01/2012,DFW,SFO,12.40909091,11.01843144,9.864120123,10,01,2012
461,22/02/2013,MIA,LGA,16.78125,11.64883768,12.06363337,22,02,2013
462,02/02/2013,DEN,ATL,10.64705882,8.974607153,10.36786608,02,02,2013
463,28/10/2011,BOS,ORD,11.95652174,12.11632784,8.412535348,28,10,2011
464,15/12/2012,JFK,SFO,15.9,11.23809395,10.93980394,15,12,2012
465,19/01/2013,ATL,DTW,10.71428571,9.13435248,7.417161567,19,01,2013
466,13/09/2011,PHL,MCO,11.77272727,9.998679906,8.400293749,13,09,2011
467,08/11/2012,LAX,SEA,9.523809524,11.29138259,6.838267673,08,11,2012
468,11/04/2012,LGA,ORD,12.42857143,13.57832375,11.11562607,11,04,2012
469,14/05/2012,ORD,SEA,12.69565217,11.34319081,10.53321492,14,05,2012
470,13/02/2013,LGA,CLT,7.666666667,11.79143088,5.627314339,13,02,2013
471,04/05/2012,LAS,SFO,12.42307692,11.12671902,9.09581476,04,05,2012
472,30/09/2011,ATL,SFO,10.4,10.75194163,7.436750847,30,09,2011
473,26/12/2011,BOS,LAX,11.95833333,10.21347175,7.909703269,26,12,2011
474,18/10/2012,ORD,SFO,14.4137931,12.42181117,9.344659443,18,10,2012
475,22/10/2012,ATL,BOS,10.5,11.91451213,8.134289561,22,10,2012
476,03/02/2013,IAH,ORD,9.947368421,10.07586233,6.761604709,03,02,2013
477,11/10/2012,PHL,DFW,8.6875,11.09780409,6.759869328,11,10,2012
478,02/10/2012,LGA,BOS,6.166666667,12.97733755,5.131601439,02,10,2012
479,27/05/2012,ATL,LGA,10.85714286,11.29575534,7.831256057,27,05,2012
480,04/01/2012,DFW,PHL,11.35,9.393794484,10.0434582,04,01,2012
481,18/03/2012,LAX,LAS,12.32,11.20629091,9.339521758,18,03,2012
482,29/02/2012,LGA,CLT,8.647058824,11.61969684,6.009795925,29,02,2012
483,16/12/2012,LAX,LAS,15.96666667,10.51539476,11.54446675,16,12,2012
484,16/06/2012,LGA,DTW,8.5,9.674348761,6.387487769,16,06,2012
485,08/02/2013,BOS,ORD,8.647058824,10.8151672,5.988960432,08,02,2013
486,20/07/2012,LAX,ORD,15.33333333,12.70075056,11.98945897,20,07,2012
487,02/09/2011,JFK,SFO,13.0,11.83445797,7.937253933,02,09,2011
488,18/01/2012,DEN,PHX,9.95,11.5371291,6.793766493,18,01,2012
489,07/02/2013,ATL,ORD,10.42857143,12.32376096,7.039683434,07,02,2013
490,07/12/2011,LAX,DFW,16.46875,11.68108591,11.7500429,07,12,2011
491,14/01/2012,ATL,CLT,10.0,8.588530746,7.241853661,14,01,2012
492,25/10/2011,ORD,BOS,10.10526316,12.19077135,7.362779795,25,10,2011
493,10/12/2011,ORD,PHL,7.928571429,9.161982256,6.318036279,10,12,2011
494,26/02/2012,LAX,ATL,14.82142857,11.21543297,9.869720141,26,02,2012
495,09/03/2012,BOS,ATL,10.47368421,11.25602654,8.153856763,09,03,2012
496,26/03/2012,ORD,MSP,8.842105263,12.25975413,6.890114964,26,03,2012
497,25/12/2011,EWR,SFO,10.63636364,10.08424426,6.72978776,25,12,2011
498,03/04/2012,PHL,ATL,9.0,10.97225362,8.115828157,03,04,2012
499,13/11/2011,LGA,ORD,11.04545455,12.89024114,7.377425494,13,11,2011
500,09/01/2013,EWR,SFO,8.4375,9.945391259,5.94383434,09,01,2013
501,29/12/2011,DEN,MSP,9.55,9.544934376,6.004165221,29,12,2011
502,05/05/2012,IAH,ORD,10.55,9.684738625,10.63991987,05,05,2012
503,26/09/2012,DEN,ATL,12.17391304,10.65597315,10.64575107,26,09,2012
504,17/06/2012,DTW,LGA,11.14285714,10.6186724,8.632993191,17,06,2012
505,03/11/2012,SFO,EWR,11.6,9.881233433,9.944054029,03,11,2012
506,19/09/2011,DEN,LAS,13.08333333,11.25155953,9.102874208,19,09,2011
507,29/12/2012,SFO,ORD,18.25,9.405865567,14.43920845,29,12,2012
508,28/02/2012,LAX,ATL,13.92,11.3088124,10.16497254,28,02,2012
509,04/02/2013,DEN,ORD,9.444444444,11.21086754,6.758195219,04,02,2013
510,09/02/2013,EWR,BOS,10.15384615,7.75621612,11.26828998,09,02,2013
511,03/03/2013,LAX,LAS,11.04347826,9.695070927,8.583696284,03,03,2013
512,09/08/2012,SFO,ORD,13.78571429,12.30605936,8.659643064,09,08,2012
513,08/02/2012,LGA,ATL,5.642857143,12.41463358,4.199031809,08,02,2012
514,10/06/2012,DEN,LAS,11.47826087,10.72247853,7.638833593,10,06,2012
515,26/11/2012,LAX,LAS,13.96296296,10.91956718,11.01565837,26,11,2012
516,10/01/2013,LGA,ORD,8.058823529,13.64766169,5.15352535,10,01,2013
517,13/10/2012,SEA,SFO,12.52173913,9.765837305,9.538770481,13,10,2012
518,29/09/2012,ATL,LGA,15.7037037,10.89265509,11.6678876,29,09,2012
519,24/02/2013,DEN,DFW,8.222222222,10.89806866,6.131457514,24,02,2013
520,13/04/2012,ORD,IAH,10.35,10.84877128,7.855772266,13,04,2012
521,10/12/2012,BOS,LGA,5.642857143,12.96131379,4.199031809,10,12,2012
522,18/10/2012,ORD,IAH,10.68421053,11.16458785,8.907254419,18,10,2012
523,12/10/2011,ATL,MIA,10.0,10.64980794,7.071067812,12,10,2011
524,01/04/2012,DEN,LAS,10.15789474,10.14188607,7.776482766,01,04,2012
525,25/02/2013,ORD,IAH,6.076923077,11.65244848,4.030333701,25,02,2013
526,23/03/2012,LAS,DEN,8.647058824,11.05853999,6.082158092,23,03,2012
527,15/06/2012,EWR,LAX,12.47826087,10.58061035,9.10978278,15,06,2012
528,22/05/2012,EWR,BOS,9.9,11.60865056,6.797058187,22,05,2012
529,07/06/2012,ORD,LAS,13.38461538,11.21543297,9.368359186,07,06,2012
530,11/04/2012,DFW,PHL,8.333333333,10.73431968,7.077798958,11,04,2012
531,20/12/2012,PHL,BOS,6.571428571,10.76939863,6.160847665,20,12,2012
532,19/06/2012,DFW,ATL,10.85714286,11.56001253,11.1860883,19,06,2012
533,23/01/2012,ATL,DEN,9.263157895,11.16926784,6.072177948,23,01,2012
534,24/12/2012,PHX,ORD,12.39130435,9.621513053,9.296818275,24,12,2012
535,13/08/2012,MSP,ORD,11.2173913,12.20423694,8.628475699,13,08,2012
536,26/12/2012,DFW,PHL,10.10526316,9.161982256,7.57110543,26,12,2012
537,28/11/2012,ORD,BOS,10.63157895,12.31872048,9.286851675,28,11,2012
538,31/01/2012,LAX,DEN,15.37037037,10.92490331,12.36355733,31,01,2012
539,11/02/2012,SEA,ORD,8.6,9.048918806,7.327053588,11,02,2012
540,24/11/2012,BOS,ATL,11.36363636,9.5999524,7.89542034,24,11,2012
541,15/08/2012,DFW,PHL,10.35,10.77518151,7.350438583,15,08,2012
542,07/12/2011,ORD,SEA,8.294117647,10.59973847,5.52001705,07,12,2011
543,05/11/2012,SEA,LAX,10.72727273,10.84321248,8.229921125,05,11,2012
544,23/10/2012,SEA,SFO,14.86956522,11.43863865,12.46195792,23,10,2012
545,13/02/2013,LGA,BOS,4.777777778,13.25211885,4.116363012,13,02,2013
546,19/02/2013,EWR,ORD,6.153846154,11.80809744,5.550467756,19,02,2013
547,02/08/2012,SFO,SEA,12.92307692,11.54096256,10.04757912,02,08,2012
548,29/11/2012,LGA,CLT,8.882352941,11.79477613,6.85458198,29,11,2012
549,20/12/2011,DTW,ORD,13.24,10.80382993,11.10285249,20,12,2011
550,06/10/2012,PHL,ATL,12.38461538,9.695070927,9.01588342,06,10,2012
551,15/09/2011,DFW,LGA,10.23809524,11.95175082,6.53379493,15,09,2011
552,04/09/2011,JFK,LAX,13.5,11.95482074,8.22597512,04,09,2011
553,01/01/2012,DFW,PHL,9.105263158,8.881338931,5.801290439,01,01,2012
554,11/09/2011,LGA,ORD,12.37037037,12.62949563,8.316564325,11,09,2011
555,27/10/2012,BOS,LGA,9.545454545,7.785131052,13.32188903,27,10,2012
556,08/11/2012,ATL,MSP,12.60869565,11.01843144,11.02781249,08,11,2012
557,15/03/2012,DFW,ATL,7.705882353,11.97616984,5.997548519,15,03,2012
558,13/04/2012,ORD,LGA,11.52380952,13.16441282,9.146688185,13,04,2012
559,26/10/2012,IAH,ORD,13.27272727,11.10265448,12.86997916,26,10,2012
560,26/08/2012,DTW,ORD,12.0,10.04195275,11.42752096,26,08,2012
561,26/04/2012,ORD,DTW,6.5625,11.71975785,4.661455424,26,04,2012
562,08/02/2012,ATL,ORD,6.75,12.33129622,4.986648841,08,02,2012
563,06/06/2012,ORD,ATL,11.40909091,12.10504203,10.0411491,06,06,2012
564,14/04/2012,MCO,PHL,21.5952381,10.34889236,13.85475092,14,04,2012
565,06/05/2012,BOS,LAX,9.368421053,10.8208101,6.291180125,06,05,2012
566,11/02/2012,DEN,SFO,13.88888889,9.381644762,9.516517355,11,02,2012
567,24/07/2012,PHL,ATL,8.411764706,11.54096256,5.646446045,24,07,2012
568,31/03/2012,SFO,ORD,14.96296296,11.22453043,11.29152671,31,03,2012
569,03/11/2012,ATL,BOS,9.0625,9.307035783,7.018724955,03,11,2012
570,10/04/2012,ATL,LAX,14.34782609,11.24259329,12.04766554,10,04,2012
571,18/12/2012,JFK,LAX,19.0,13.01940645,13.33153141,18,12,2012
572,22/09/2011,PHL,DFW,8.705882353,11.03357341,6.262634289,22,09,2011
573,13/05/2012,SEA,LAX,15.55172414,10.83204493,11.05372015,13,05,2012
574,17/11/2011,LAX,ATL,11.80769231,11.89561019,7.97505727,17,11,2011
575,09/02/2013,DFW,DEN,13.04545455,10.44781578,11.12901516,09,02,2013
576,22/09/2011,BOS,ATL,9.65,11.86045108,6.149668369,22,09,2011
577,30/05/2012,PHL,ORD,10.6,12.10220987,8.506344382,30,05,2012
578,04/07/2012,LAX,IAH,11.47826087,10.07586233,7.464275921,04,07,2012
579,15/10/2012,EWR,ORD,7.8125,12.48750264,5.256345372,15,10,2012
580,29/04/2012,SFO,EWR,13.03846154,10.89806866,8.660165214,29,04,2012
581,22/09/2012,SFO,LAX,15.34375,12.05048149,10.46224973,22,09,2012
582,21/12/2012,ATL,DFW,12.81818182,10.91956718,12.21098788,21,12,2012
583,03/05/2012,BOS,SFO,7.625,11.17859274,4.991659711,03,05,2012
584,03/09/2012,DEN,MSP,13.74074074,10.49537694,9.196958496,03,09,2012
585,27/02/2012,SEA,ORD,13.40909091,10.7284085,12.28494662,27,02,2012
586,06/12/2012,BOS,PHL,5.833333333,11.72670377,4.195957651,06,12,2012
587,11/08/2012,IAH,LAX,11.95454545,10.03337813,9.398466302,11,08,2012
588,25/04/2012,EWR,MCO,10.85714286,10.6186724,8.008031683,25,04,2012
589,25/11/2011,MIA,ATL,13.08,9.684738625,10.75453393,25,11,2011
590,10/10/2011,MIA,ATL,12.88,11.22906257,8.652167359,10,10,2011
591,10/12/2012,ORD,IAH,10.0,11.5139614,8.94427191,10,12,2012
592,04/11/2011,LAX,IAH,12.68,11.04360019,8.454387421,04,11,2011
593,08/09/2012,ORD,SFO,14.55555556,11.16926784,10.56967117,08,09,2012
594,27/03/2012,PHL,BOS,5.666666667,11.41830065,3.869069264,27,03,2012
595,17/10/2012,ORD,DFW,10.13636364,12.47361938,7.716990868,17,10,2012
596,31/01/2013,ATL,SFO,6.307692308,10.58061035,4.441933051,31,01,2013
597,20/02/2012,LAX,BOS,8.823529412,10.3848275,6.105686838,20,02,2012
598,03/11/2011,LGA,CLT,9.666666667,11.59381966,7.243658484,03,11,2011
599,22/10/2011,EWR,ORD,11.91304348,10.42705517,8.371559231,22,10,2011
600,25/05/2012,ATL,MIA,11.31818182,10.55479712,8.385851825,25,05,2012
601,27/07/2012,ATL,MIA,12.96,10.8151672,10.95627674,27,07,2012
602,04/09/2012,ORD,LAS,14.16666667,10.76939863,11.53696014,04,09,2012
603,02/12/2011,DFW,LGA,9.526315789,11.4142063,6.702971323,02,12,2011
604,03/11/2012,LAX,DEN,14.0,9.735837048,11.96423241,03,11,2012
605,12/04/2012,PHL,DFW,5.181818182,11.03859354,3.655630775,12,04,2012
606,07/02/2013,ORD,PHL,6.0,11.96094546,3.894440482,07,02,2013
607,21/05/2012,LGA,ORD,10.45454545,13.56414136,8.227290665,21,05,2012
608,06/11/2012,DEN,DFW,8.6875,11.21543297,7.226974932,06,11,2012
609,15/08/2012,ORD,IAH,9.388888889,10.67434745,6.748759266,15,08,2012
610,10/07/2012,JFK,MIA,15.74193548,9.963323857,11.31066677,10,07,2012
611,18/12/2012,PHX,DEN,9.315789474,10.508746,6.200829977,18,12,2012
612,04/03/2012,PHL,MCO,12.61538462,11.32608082,7.833655203,04,03,2012
613,28/08/2012,LGA,ORD,12.34782609,13.16921739,9.305954573,28,08,2012
614,15/05/2012,EWR,ATL,7.352941176,11.07827537,5.56710401,15,05,2012
615,02/12/2011,DEN,DFW,7.428571429,11.05853999,5.611996569,02,12,2011
616,25/09/2012,DEN,ORD,11.1,11.03357341,8.866851337,25,09,2012
617,03/02/2012,DFW,LGA,8.411764706,11.150477,5.624264658,03,02,2012
618,20/06/2012,DTW,LGA,9.105263158,10.98777361,7.795260218,20,06,2012
619,06/02/2013,MSP,ATL,10.54545455,10.71652964,7.811635234,06,02,2013
620,20/08/2012,MSP,ORD,11.2,12.37097806,7.582875444,20,08,2012
621,08/04/2012,SEA,SFO,10.52631579,10.66211806,8.08543561,08,04,2012
622,14/08/2012,LAS,JFK,16.64705882,10.93552998,10.21253642,14,08,2012
623,24/10/2012,ORD,LAX,16.55172414,12.39050678,12.26372761,24,10,2012
624,21/02/2013,LGA,CLT,7.076923077,11.47866112,5.851802265,21,02,2013
625,29/09/2011,BOS,PHL,9.777777778,11.61969684,7.511211663,29,09,2011
626,24/10/2012,LAS,SFO,14.96153846,11.56001253,11.44196056,24,10,2012
627,12/05/2012,PHL,ATL,15.125,9.899790558,12.85136602,12,05,2012
628,03/02/2012,SEA,LAX,8.1875,11.13625856,6.046693311,03,02,2012
629,03/12/2011,BOS,ORD,8.764705882,9.805101403,6.290165059,03,12,2011
630,05/01/2013,ATL,PHL,13.88,9.229317214,12.51439172,05,01,2013
631,17/03/2012,DTW,ATL,8.588235294,9.522464517,5.927255093,17,03,2012
632,11/02/2012,SEA,DEN,9.894736842,9.09212481,7.070240738,11,02,2012
633,04/12/2012,MSP,ORD,10.95,12.2571476,9.981430126,04,12,2012
634,09/03/2012,BOS,LAX,15.25,11.43458875,12.80370191,09,03,2012
635,06/05/2012,PHX,ORD,12.0,10.91956718,9.446591726,06,05,2012
636,05/06/2012,ORD,PHL,10.38095238,12.44317968,7.039006965,05,06,2012
637,30/08/2012,ORD,SEA,13.69565217,11.02349244,11.99027933,30,08,2012
638,11/11/2011,DFW,DEN,10.25,11.21086754,7.085010121,11,11,2011
639,22/02/2013,MSP,DEN,10.2,10.9408207,6.902326076,22,02,2013
640,22/08/2012,EWR,ATL,10.42105263,10.80382993,8.902657465,22,08,2012
641,16/10/2012,ATL,EWR,9.0,10.99291838,8.522030275,16,10,2012
642,10/12/2012,BOS,ORD,8.4,12.10220987,7.443117626,10,12,2012
643,30/07/2012,MCO,EWR,15.43333333,10.7809465,10.61126056,30,07,2012
644,22/03/2012,MSP,ATL,11.45454545,11.03357341,7.950605085,22,03,2012
645,11/10/2012,MCO,ATL,13.22222222,12.06210132,9.775689365,11,10,2012
646,25/02/2012,LGA,ATL,8.8,9.853046864,8.735804812,25,02,2012
647,17/03/2012,ORD,SFO,13.28,10.97225362,11.32298547,17,03,2012
648,13/03/2012,ATL,MIA,8.066666667,10.8151672,6.670475103,13,03,2012
649,02/11/2011,EWR,ATL,7.882352941,10.80382993,6.421471336,02,11,2011
650,01/06/2012,BOS,LGA,9.090909091,11.69876353,12.90313563,01,06,2012
651,17/03/2012,PHL,DFW,8.642857143,8.412643615,6.270899124,17,03,2012
652,12/10/2012,PHX,ORD,15.64285714,10.91421574,10.94841198,12,10,2012
653,18/02/2012,IAH,ORD,10.5,9.589077875,10.82073174,18,02,2012
654,23/03/2012,ATL,LGA,10.4,12.085126,9.767831198,23,03,2012
655,24/07/2012,LAS,DEN,12.86956522,10.23673578,9.206244658,24,07,2012
656,27/01/2013,PHX,DEN,10.13636364,10.62494123,7.032546477,27,01,2013
657,18/03/2012,MCO,PHL,17.03448276,10.98777361,13.1867974,18,03,2012
658,20/08/2012,ORD,PHX,10.95,10.69254248,8.506808419,20,08,2012
659,10/07/2012,SFO,ATL,9.80952381,10.21347175,7.345876718,10,07,2012
660,27/07/2012,ORD,SEA,17.27272727,10.95135731,11.56847204,27,07,2012
661,23/12/2012,LAX,JFK,21.93333333,12.25453742,14.1812937,23,12,2012
662,19/11/2011,DFW,LAS,12.66666667,9.663900691,9.139815747,19,11,2011
