,DateOfDeparture,Departure,Arrival,WeeksToDeparture,log_PAX,std_wtd,DateDay,DateMonth,DateYear,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees
143,09/03/2012,DFW,DEN,7.133333333,11.23358372,4.718756898,09,03,2012,12,8,4,1,-1,-3,70,53,35,1032,1029,1026,16,16,16,42,23,53.0,T,7,Rain,40
144,09/03/2012,DFW,LAS,11.04761905,10.87084226,7.946547618,09,03,2012,12,8,4,1,-1,-3,70,53,35,1032,1029,1026,16,16,16,42,23,53.0,T,7,Rain,40
145,09/03/2012,DFW,LAX,15.82758621,11.95175082,11.80517128,09,03,2012,12,8,4,1,-1,-3,70,53,35,1032,1029,1026,16,16,16,42,23,53.0,T,7,Rain,40
146,20/11/2012,CLT,LGA,12.44,11.39773842,8.266801074,20,11,2012,17,10,3,6,5,3,93,71,48,1022,1021,1018,16,16,16,11,4,24.0,0.00,4,,357
147,21/01/2013,DEN,ORD,9.631578947,10.93552998,7.158604196,21,01,2013,13,3,-8,-7,-14,-19,77,45,12,1025,1020,1015,16,16,16,27,15,35.0,0.00,1,,238
148,21/01/2013,DEN,DFW,12.375,11.55241587,8.661822782,21,01,2013,13,3,-8,-7,-14,-19,77,45,12,1025,1020,1015,16,16,16,27,15,35.0,0.00,1,,238
149,05/11/2011,ATL,PHL,12.54166667,9.954379112,10.2149897,05,11,2011,16,11,6,6,1,-4,86,56,25,1027,1024,1020,16,16,13,37,18,56.0,0.00,0,,66
150,05/11/2011,ATL,SFO,11.28571429,9.522464517,8.626371527,05,11,2011,16,11,6,6,1,-4,86,56,25,1027,1024,1020,16,16,13,37,18,56.0,0.00,0,,66
151,05/11/2011,ATL,DFW,11.31818182,10.5352,7.84605672,05,11,2011,16,11,6,6,1,-4,86,56,25,1027,1024,1020,16,16,13,37,18,56.0,0.00,0,,66
152,05/11/2011,ATL,MCO,16.25,10.88178056,10.4696181,05,11,2011,16,11,6,6,1,-4,86,56,25,1027,1024,1020,16,16,13,37,18,56.0,0.00,0,,66
153,20/01/2012,DEN,DFW,10.15,11.46275505,7.005824644,20,01,2012,13,6,-1,-3,-6,-8,69,47,24,1014,1005,998,16,16,16,58,24,69.0,0.00,4,,271
154,26/10/2011,ATL,LAX,13.15384615,11.30011786,8.670373961,26,10,2011,25,18,11,8,7,4,77,52,27,1021,1018,1015,16,16,16,26,8,35.0,0.00,1,,228
155,26/10/2011,ATL,BOS,8.526315789,11.49443268,5.994149194,26,10,2011,25,18,11,8,7,4,77,52,27,1021,1018,1015,16,16,16,26,8,35.0,0.00,1,,228
156,26/10/2011,ATL,LGA,8.333333333,12.51041418,7.235533234,26,10,2011,25,18,11,8,7,4,77,52,27,1021,1018,1015,16,16,16,26,8,35.0,0.00,1,,228
157,24/09/2011,PHL,ORD,11.36363636,10.44781578,7.877305888,24,09,2011,24,22,20,21,19,18,97,88,79,1019,1016,1013,16,15,8,19,3,21.0,T,7,Rain,222
158,17/02/2012,DEN,SFO,12.77272727,10.98261462,9.748903812,17,02,2012,2,-3,-8,-6,-9,-14,84,62,39,1024,1020,1017,16,14,0,32,17,40.0,0.00,4,Fog,140
159,17/02/2012,DEN,SEA,7.5625,10.80382993,4.871259249,17,02,2012,2,-3,-8,-6,-9,-14,84,62,39,1024,1020,1017,16,14,0,32,17,40.0,0.00,4,Fog,140
160,30/11/2011,DTW,ATL,9.105263158,10.79242331,5.801290439,30,11,2011,5,2,-1,0,-3,-6,92,70,48,1021,1010,1003,16,11,1,29,19,42.0,0.76,6,Snow,289
161,19/12/2011,JFK,MIA,15.39285714,10.83763706,11.46763331,19,12,2011,9,2,-6,0,-4,-11,72,57,42,1026,1021,1016,16,16,16,42,20,50.0,0.00,5,,234
162,19/12/2011,JFK,MCO,12.38461538,10.57419046,8.690578453,19,12,2011,9,2,-6,0,-4,-11,72,57,42,1026,1021,1016,16,16,16,42,20,50.0,0.00,5,,234
163,10/01/2013,PHL,MCO,13.07407407,10.52862159,8.061904365,10,01,2013,10,6,2,1,-3,-4,79,58,36,1035,1032,1028,16,16,16,23,12,26.0,0.00,5,,318
164,10/01/2013,PHL,ATL,8.1875,11.75081275,5.718027049,10,01,2013,10,6,2,1,-3,-4,79,58,36,1035,1032,1028,16,16,16,23,12,26.0,0.00,5,,318
165,19/09/2012,CLT,LGA,10.73684211,11.97616984,8.312254042,19,09,2012,24,20,15,18,13,12,93,70,46,1021,1017,1011,16,16,16,23,14,35.0,0.00,4,,48
166,28/10/2011,JFK,LAX,14.83870968,13.2243749,10.09982434,28,10,2011,11,7,3,1,-3,-6,82,57,32,1025,1022,1015,16,16,16,34,14,39.0,0.00,5,,17
167,29/11/2012,JFK,LAS,11.7826087,10.23673578,8.062012617,29,11,2012,7,4,1,-3,-4,-6,61,51,41,1029,1027,1026,16,16,16,32,21,39.0,0.00,2,,263
168,30/01/2012,LGA,MIA,11.05263158,10.84877128,9.605980106,30,01,2012,4,2,-1,-4,-8,-13,64,46,27,1026,1019,1013,16,15,2,40,22,53.0,T,4,Snow,278
169,21/03/2012,PHX,DEN,8.0,11.31314452,5.656854249,21,03,2012,24,17,9,2,0,-4,61,40,18,1018,1015,1011,16,16,16,23,7,34.0,0.00,1,,98
170,11/04/2012,ATL,DTW,9.888888889,10.65597315,8.930377035,11,04,2012,19,14,8,9,-3,-8,67,43,18,1020,1018,1015,16,16,16,37,21,48.0,0.00,0,,327
171,24/06/2012,LAS,LAX,16.61764706,11.74738763,11.70344344,24,06,2012,40,33,25,1,-7,-16,19,11,3,1008,1006,1003,16,16,16,42,23,58.0,0.00,1,,194
172,13/12/2012,LAX,ATL,10.7826087,11.55621807,7.839042855,13,12,2012,16,13,10,12,8,4,86,70,53,1010,1009,1007,16,16,16,24,12,29.0,T,5,,277
173,13/12/2012,LAX,DFW,13.53846154,11.99127094,10.94067921,13,12,2012,16,13,10,12,8,4,86,70,53,1010,1009,1007,16,16,16,24,12,29.0,T,5,,277
174,01/09/2012,LAS,DEN,11.27272727,9.610763884,7.747084356,01,09,2012,37,32,26,14,2,-9,40,23,6,1012,1008,1006,16,16,16,35,20,45.0,0.00,1,,198
175,01/09/2012,LAS,DFW,15.22222222,8.433026067,13.24233654,01,09,2012,37,32,26,14,2,-9,40,23,6,1012,1008,1006,16,16,16,35,20,45.0,0.00,1,,198
176,07/01/2013,ORD,MSP,9.235294118,11.76784461,9.417599294,07,01,2013,5,-2,-9,-3,-6,-10,92,69,45,1027,1023,1020,16,15,11,40,20,52.0,0.00,3,,204
177,19/01/2013,ATL,LAX,13.37037037,10.34162149,10.22496247,19,01,2013,14,7,1,-1,-3,-4,75,53,30,1031,1028,1024,16,16,16,14,6,19.0,0.00,3,,169
178,19/01/2013,ATL,DTW,10.71428571,9.13435248,7.417161567,19,01,2013,14,7,1,-1,-3,-4,75,53,30,1031,1028,1024,16,16,16,14,6,19.0,0.00,3,,169
179,19/01/2013,ATL,ORD,11.05555556,9.229317214,9.937878944,19,01,2013,14,7,1,-1,-3,-4,75,53,30,1031,1028,1024,16,16,16,14,6,19.0,0.00,3,,169
180,19/01/2013,ATL,DEN,10.375,8.974607153,10.25589262,19,01,2013,14,7,1,-1,-3,-4,75,53,30,1031,1028,1024,16,16,16,14,6,19.0,0.00,3,,169
181,11/09/2011,DTW,ORD,10.36842105,10.88178056,7.882544191,11,09,2011,26,22,17,18,17,16,93,74,54,1017,1016,1014,16,13,5,21,5,26.0,3.81,5,Rain,197
182,11/09/2011,DTW,ATL,9.235294118,10.31963724,7.172250447,11,09,2011,26,22,17,18,17,16,93,74,54,1017,1016,1014,16,13,5,21,5,26.0,3.81,5,Rain,197
183,18/10/2011,PHX,DEN,9.55,11.06843379,6.004165221,18,10,2011,36,28,21,5,-3,-8,31,19,6,1016,1011,1009,16,16,16,24,8,32.0,0.00,1,,64
184,10/01/2012,ATL,SFO,13.59090909,10.40606085,11.37524083,10,01,2012,17,14,12,14,13,11,100,86,72,1019,1016,1011,16,8,0,23,8,32.0,6.86,7,Fog-Rain,183
185,10/01/2012,ATL,PHL,7.833333333,11.20629091,5.74200211,10,01,2012,17,14,12,14,13,11,100,86,72,1019,1016,1011,16,8,0,23,8,32.0,6.86,7,Fog-Rain,183
186,05/03/2012,ATL,ORD,10.57142857,12.04756519,8.628855246,05,03,2012,14,10,6,-2,-7,-10,45,32,19,1032,1024,1016,16,16,16,52,24,72.0,0.00,0,,310
187,05/03/2012,ATL,BOS,8.0,11.54860591,5.316640543,05,03,2012,14,10,6,-2,-7,-10,45,32,19,1032,1024,1016,16,16,16,52,24,72.0,0.00,0,,310
188,05/03/2012,ATL,CLT,8.823529412,11.11713044,6.366271418,05,03,2012,14,10,6,-2,-7,-10,45,32,19,1032,1024,1016,16,16,16,52,24,72.0,0.00,0,,310
189,22/09/2011,DFW,ORD,11.95833333,13.0211389,7.83236966,22,09,2011,26,22,17,16,14,9,78,63,47,1021,1017,1013,16,16,16,42,20,53.0,T,5,Rain,3
190,22/09/2011,DFW,PHL,9.0,11.15989608,6.763874629,22,09,2011,26,22,17,16,14,9,78,63,47,1021,1017,1013,16,16,16,42,20,53.0,T,5,Rain,3
191,22/09/2011,DFW,DEN,10.0,11.84099029,7.30833529,22,09,2011,26,22,17,16,14,9,78,63,47,1021,1017,1013,16,16,16,42,20,53.0,T,5,Rain,3
192,20/11/2011,DFW,LGA,9.0,10.41308525,6.259111006,20,11,2011,24,17,9,21,14,7,93,79,64,1020,1017,1012,16,15,11,32,19,37.0,0.25,8,Rain,292
193,07/02/2013,LAX,IAH,13.17391304,10.5482876,11.3323839,07,02,2013,15,12,8,9,8,7,93,80,66,1021,1019,1015,16,11,5,37,11,45.0,T,4,,260
194,07/02/2013,LAX,BOS,11.5,11.4667443,9.723559999,07,02,2013,15,12,8,9,8,7,93,80,66,1021,1019,1015,16,11,5,37,11,45.0,T,4,,260
195,15/12/2011,PHX,ORD,13.32,10.65597315,9.625140692,15,12,2011,16,11,5,7,4,2,96,68,40,1022,1019,1016,16,16,16,21,5,24.0,0.00,1,,151
196,03/07/2012,DFW,LAX,14.86206897,11.21086754,10.16550237,03,07,2012,36,31,25,19,17,14,67,47,27,1017,1014,1011,16,16,16,34,20,39.0,0.00,4,,182
197,03/07/2012,DFW,ORD,14.5,10.74608613,12.28997471,03,07,2012,36,31,25,19,17,14,67,47,27,1017,1014,1011,16,16,16,34,20,39.0,0.00,4,,182
198,07/03/2012,DEN,MSP,8.133333333,10.70457462,6.545081759,07,03,2012,10,3,-4,-2,-4,-8,92,55,17,1025,1011,998,16,13,3,45,14,52.0,T,7,,7
199,07/03/2012,DEN,LAS,11.1,10.76359777,8.78934762,07,03,2012,10,3,-4,-2,-4,-8,92,55,17,1025,1011,998,16,13,3,45,14,52.0,T,7,,7
200,01/12/2011,SEA,LAX,10.57894737,10.96183473,9.032753914,01,12,2011,5,2,-2,2,1,-2,100,90,79,1043,1038,1030,16,7,0,21,5,23.0,T,6,Fog,92
201,19/07/2012,DEN,LAS,12.30769231,10.48191135,8.675340827,19,07,2012,38,28,18,7,4,0,45,28,10,1015,1013,1011,16,16,16,35,17,50.0,0.00,3,,192
202,19/07/2012,DEN,DFW,8.235294118,11.81472259,5.379700407,19,07,2012,38,28,18,7,4,0,45,28,10,1015,1013,1011,16,16,16,35,17,50.0,0.00,3,,192
203,19/07/2012,DEN,ATL,12.75,11.02349244,8.699075413,19,07,2012,38,28,18,7,4,0,45,28,10,1015,1013,1011,16,16,16,35,17,50.0,0.00,3,,192
204,08/08/2012,SFO,EWR,16.76666667,10.56774839,12.43377861,08,08,2012,22,18,13,11,10,9,83,64,44,1016,1015,1013,16,16,16,47,24,52.0,0.00,1,,297
205,08/08/2012,SFO,SEA,12.92,11.47072504,8.475061455,08,08,2012,22,18,13,11,10,9,83,64,44,1016,1015,1013,16,16,16,47,24,52.0,0.00,1,,297
206,17/07/2012,ATL,LAX,11.86363636,11.44671215,8.41368191,17,07,2012,34,28,22,23,22,19,94,73,52,1017,1015,1014,16,16,10,27,8,35.0,0.25,6,Rain-Thunderstorm,264
207,17/07/2012,ATL,MIA,11.6,11.03357341,8.426149773,17,07,2012,34,28,22,23,22,19,94,73,52,1017,1015,1014,16,16,10,27,8,35.0,0.25,6,Rain-Thunderstorm,264
208,19/06/2012,EWR,MCO,14.0,10.65597315,11.00841429,19,06,2012,27,23,18,19,16,14,84,71,58,1022,1020,1018,16,16,16,23,11,34.0,0.00,7,,200
209,16/10/2012,LAX,SFO,15.03448276,12.87157256,11.91482498,16,10,2012,30,24,17,18,16,11,93,63,32,1011,1009,1007,16,16,1,24,7,29.0,0.00,1,Fog,265
210,16/10/2012,LAX,LAS,17.83870968,11.16926784,12.87917382,16,10,2012,30,24,17,18,16,11,93,63,32,1011,1009,1007,16,16,1,24,7,29.0,0.00,1,Fog,265
211,12/04/2012,LAX,EWR,8.588235294,11.01843144,5.874295953,12,04,2012,16,13,10,10,9,7,83,72,60,1023,1021,1019,16,16,16,35,14,40.0,0.00,4,,253
212,12/04/2012,LAX,IAH,11.33333333,10.54175528,8.463647756,12,04,2012,16,13,10,10,9,7,83,72,60,1023,1021,1019,16,16,16,35,14,40.0,0.00,4,,253
213,25/10/2011,ORD,PHL,11.61904762,11.85074607,9.041438992,25,10,2011,23,16,7,11,7,2,86,61,35,1019,1012,1006,16,16,13,40,19,53.0,0.51,7,Rain-Thunderstorm,191
214,25/10/2011,ORD,BOS,10.10526316,12.19077135,7.362779795,25,10,2011,23,16,7,11,7,2,86,61,35,1019,1012,1006,16,16,13,40,19,53.0,0.51,7,Rain-Thunderstorm,191
215,25/10/2011,ORD,IAH,14.33333333,10.79242331,10.54871378,25,10,2011,23,16,7,11,7,2,86,61,35,1019,1012,1006,16,16,13,40,19,53.0,0.51,7,Rain-Thunderstorm,191
216,25/10/2011,ORD,DTW,10.52941176,11.48656357,9.07687754,25,10,2011,23,16,7,11,7,2,86,61,35,1019,1012,1006,16,16,13,40,19,53.0,0.51,7,Rain-Thunderstorm,191
217,25/10/2011,ORD,PHX,12.17391304,10.97744131,8.891529033,25,10,2011,23,16,7,11,7,2,86,61,35,1019,1012,1006,16,16,13,40,19,53.0,0.51,7,Rain-Thunderstorm,191
218,25/10/2011,ORD,SFO,13.16,12.17720783,9.044703791,25,10,2011,23,16,7,11,7,2,86,61,35,1019,1012,1006,16,16,13,40,19,53.0,0.51,7,Rain-Thunderstorm,191
219,08/04/2012,ATL,MCO,11.47826087,10.05048812,9.174418809,08,04,2012,26,19,12,11,8,6,77,54,31,1023,1021,1018,16,16,16,27,14,39.0,0.00,3,,292
220,24/02/2012,ORD,MSP,11.3,11.60865056,9.476286192,24,02,2012,2,-1,-3,0,-3,-9,96,80,63,1014,1003,995,16,7,1,39,26,53.0,13.72,8,Snow,322
221,24/02/2012,ORD,SFO,10.05555556,11.90193215,8.306427152,24,02,2012,2,-1,-3,0,-3,-9,96,80,63,1014,1003,995,16,7,1,39,26,53.0,13.72,8,Snow,322
222,24/02/2012,ORD,EWR,12.19047619,12.01814856,9.373468129,24,02,2012,2,-1,-3,0,-3,-9,96,80,63,1014,1003,995,16,7,1,39,26,53.0,13.72,8,Snow,322
223,24/02/2012,ORD,LAX,11.90909091,12.13869664,9.086405811,24,02,2012,2,-1,-3,0,-3,-9,96,80,63,1014,1003,995,16,7,1,39,26,53.0,13.72,8,Snow,322
224,07/01/2013,ATL,DTW,9.2,10.40606085,6.978161423,07,01,2013,13,7,2,1,-2,-2,79,57,35,1029,1027,1024,16,16,16,24,11,34.0,0.00,3,,83
225,07/01/2013,ATL,MSP,7.058823529,10.83763706,4.95568598,07,01,2013,13,7,2,1,-2,-2,79,57,35,1029,1027,1024,16,16,16,24,11,34.0,0.00,3,,83
226,24/11/2011,DEN,ORD,10.17647059,8.285436883,7.307832221,24,11,2011,21,12,3,-11,-14,-20,29,17,5,1012,1009,1005,16,16,16,35,18,40.0,0.00,4,,201
227,04/06/2012,EWR,ATL,8.736842105,11.45875724,6.942958905,04,06,2012,18,15,12,13,11,7,93,73,52,1009,1005,1003,16,14,6,34,17,40.0,14.22,7,Rain,22
228,04/06/2012,EWR,SFO,10.75,11.54860591,9.552486587,04,06,2012,18,15,12,13,11,7,93,73,52,1009,1005,1003,16,14,6,34,17,40.0,14.22,7,Rain,22
229,21/11/2012,LAS,DEN,11.40909091,10.14188607,8.15714172,21,11,2012,21,15,8,2,1,0,61,44,26,1017,1015,1013,16,16,16,19,9,21.0,0.00,2,,208
230,16/02/2013,ORD,PHX,9.277777778,9.775731099,6.806619231,16,02,2013,-7,-9,-11,-14,-16,-18,67,57,47,1023,1022,1020,16,16,16,32,17,42.0,T,3,Snow,315
231,16/02/2013,ORD,SEA,9.176470588,8.328810367,7.683060052,16,02,2013,-7,-9,-11,-14,-16,-18,67,57,47,1023,1022,1020,16,16,16,32,17,42.0,T,3,Snow,315
232,06/01/2013,BOS,LGA,3.5,8.944033095,2.449489743,06,01,2013,6,2,-2,-3,-4,-7,78,64,49,1023,1017,1014,16,16,14,32,13,42.0,T,5,Snow,240
233,06/01/2013,BOS,PHL,8.0,9.268581312,5.855400438,06,01,2013,6,2,-2,-3,-4,-7,78,64,49,1023,1017,1014,16,16,14,32,13,42.0,T,5,Snow,240
234,06/01/2013,BOS,LAX,11.77272727,10.88178056,8.852935043,06,01,2013,6,2,-2,-3,-4,-7,78,64,49,1023,1017,1014,16,16,14,32,13,42.0,T,5,Snow,240
235,12/10/2011,PHL,MCO,12.91666667,10.29739075,9.088533945,12,10,2011,17,16,15,15,13,12,97,85,72,1021,1016,1012,16,13,3,34,18,42.0,6.60,8,Rain,59
236,28/04/2012,PHL,MCO,15.89655172,10.00741517,11.99804992,28,04,2012,13,8,3,3,-3,-6,64,47,29,1026,1023,1021,16,16,16,23,13,29.0,T,6,Rain,283
237,28/04/2012,PHL,ORD,10.25,9.909000334,7.304468712,28,04,2012,13,8,3,3,-3,-6,64,47,29,1026,1023,1021,16,16,16,23,13,29.0,T,6,Rain,283
238,04/11/2012,MSP,DEN,8.764705882,9.981085665,8.764483811,04,11,2012,7,3,-1,2,-1,-2,92,78,64,1024,1023,1021,16,15,10,23,8,27.0,0.25,6,Rain,91
239,04/11/2012,MSP,ATL,9.777777778,10.05048812,9.625673731,04,11,2012,7,3,-1,2,-1,-2,92,78,64,1024,1023,1021,16,15,10,23,8,27.0,0.25,6,Rain,91
240,12/09/2012,SEA,SFO,11.55,11.64521988,10.1694848,12,09,2012,22,16,10,7,7,4,80,59,37,1029,1026,1024,16,16,16,34,20,39.0,0.00,0,,15
241,24/10/2011,ATL,PHL,9.789473684,12.07364919,6.671489484,24,10,2011,23,18,13,11,8,7,83,59,35,1022,1021,1019,16,16,14,24,10,32.0,0.76,3,Rain,324
242,24/10/2011,ATL,MSP,11.75,11.15989608,8.753881127,24,10,2011,23,18,13,11,8,7,83,59,35,1022,1021,1019,16,16,14,24,10,32.0,0.76,3,Rain,324
243,24/10/2011,ATL,EWR,9.45,11.87331303,7.577494378,24,10,2011,23,18,13,11,8,7,83,59,35,1022,1021,1019,16,16,14,24,10,32.0,0.76,3,Rain,324
244,11/09/2011,SFO,LAS,12.80769231,10.95660338,8.148713915,11,09,2011,23,19,16,13,13,12,78,68,57,1017,1014,1011,16,16,16,27,15,35.0,0.00,4,,213
245,26/06/2012,LGA,BOS,5.076923077,13.00897786,3.774068063,26,06,2012,23,19,16,16,13,11,93,73,53,1004,1002,1000,16,16,16,37,20,47.0,1.52,6,Rain,306
246,19/04/2012,LAX,JFK,15.96969697,13.51297103,10.96153744,19,04,2012,18,16,13,13,12,11,87,80,72,1015,1014,1013,16,11,5,23,10,27.0,0.00,4,Fog,208
247,19/04/2012,LAX,DEN,10.47368421,11.40599054,8.565878181,19,04,2012,18,16,13,13,12,11,87,80,72,1015,1014,1013,16,11,5,23,10,27.0,0.00,4,Fog,208
248,18/09/2011,LAS,ORD,13.67857143,11.39359863,8.511663333,18,09,2011,34,28,21,5,3,-1,36,24,11,1019,1015,1013,16,16,16,21,9,23.0,0.00,0,,196
249,18/09/2011,LAS,JFK,13.34482759,11.66682216,8.840959313,18,09,2011,34,28,21,5,3,-1,36,24,11,1019,1015,1013,16,16,16,21,9,23.0,0.00,0,,196
250,18/09/2011,LAS,LAX,14.03225806,13.43971893,9.03874575,18,09,2011,34,28,21,5,3,-1,36,24,11,1019,1015,1013,16,16,16,21,9,23.0,0.00,0,,196
251,21/04/2012,SFO,DFW,9.611111111,10.14188607,7.547020362,21,04,2012,27,20,13,14,10,8,77,60,42,1015,1013,1011,16,16,16,32,13,37.0,0.00,0,,308
252,21/04/2012,SFO,LAS,13.65384615,10.41308525,9.541246492,21,04,2012,27,20,13,14,10,8,77,60,42,1015,1013,1011,16,16,16,32,13,37.0,0.00,0,,308
253,30/12/2011,LAX,LAS,16.64705882,11.81141296,11.62255475,30,12,2011,14,11,8,11,10,8,100,92,83,1019,1017,1016,8,1,0,14,6,26.0,0.00,5,Fog,250
254,30/12/2011,LAX,DFW,15.66666667,10.75194163,10.51872987,30,12,2011,14,11,8,11,10,8,100,92,83,1019,1017,1016,8,1,0,14,6,26.0,0.00,5,Fog,250
255,30/12/2011,LAX,SFO,15.90909091,11.78135898,11.13374273,30,12,2011,14,11,8,11,10,8,100,92,83,1019,1017,1016,8,1,0,14,6,26.0,0.00,5,Fog,250
256,30/12/2011,LAX,ATL,14.37037037,10.5933842,10.22872331,30,12,2011,14,11,8,11,10,8,100,92,83,1019,1017,1016,8,1,0,14,6,26.0,0.00,5,Fog,250
257,16/07/2012,EWR,SFO,12.38095238,11.24259329,11.38189875,16,07,2012,35,28,22,22,20,17,93,65,36,1013,1011,1008,16,16,13,27,13,39.0,0.00,4,,276
258,09/09/2012,ORD,LAS,14.15384615,11.02349244,10.48309995,09,09,2012,22,18,13,13,11,8,93,69,44,1021,1016,1011,16,16,16,34,15,48.0,0.00,3,,349
259,26/09/2012,DEN,DFW,12.04761905,11.51007198,10.84654872,26,09,2012,19,14,9,11,9,7,89,69,48,1023,1017,1013,16,13,5,32,12,35.0,35.81,7,Rain-Thunderstorm,86
260,26/09/2012,DEN,ATL,12.17391304,10.65597315,10.64575107,26,09,2012,19,14,9,11,9,7,89,69,48,1023,1017,1013,16,13,5,32,12,35.0,35.81,7,Rain-Thunderstorm,86
261,28/06/2012,SFO,SEA,11.0,11.72323404,8.388303545,28,06,2012,20,17,13,11,10,8,83,64,45,1020,1017,1015,16,16,14,45,21,53.0,0.00,3,Fog,280
262,28/06/2012,SFO,LAX,16.24242424,12.86593535,11.59210481,28,06,2012,20,17,13,11,10,8,83,64,45,1020,1017,1015,16,16,14,45,21,53.0,0.00,3,Fog,280
263,28/06/2012,SFO,ATL,9.055555556,11.05357334,6.082493899,28,06,2012,20,17,13,11,10,8,83,64,45,1020,1017,1015,16,16,14,45,21,53.0,0.00,3,Fog,280
264,28/06/2012,SFO,EWR,15.77777778,11.2470818,12.60748658,28,06,2012,20,17,13,11,10,8,83,64,45,1020,1017,1015,16,16,14,45,21,53.0,0.00,3,Fog,280
265,05/02/2012,ORD,EWR,7.058823529,10.79242331,4.95568598,05,02,2012,7,3,-2,0,-2,-4,85,69,53,1027,1025,1022,16,16,11,23,9,52.0,0.00,4,,15
266,05/02/2012,ORD,MSP,13.56521739,10.66211806,12.4309953,05,02,2012,7,3,-2,0,-2,-4,85,69,53,1027,1025,1022,16,16,11,23,9,52.0,0.00,4,,15
267,05/02/2012,ORD,DEN,8.5625,9.989903534,6.334758612,05,02,2012,7,3,-2,0,-2,-4,85,69,53,1027,1025,1022,16,16,11,23,9,52.0,0.00,4,,15
268,20/12/2011,ATL,MIA,14.75862069,10.83204493,10.93701178,20,12,2011,15,12,8,13,11,6,93,82,71,1022,1021,1019,16,12,3,21,10,26.0,7.11,8,Rain,127
269,20/12/2011,ATL,DEN,11.91666667,10.29739075,9.155262999,20,12,2011,15,12,8,13,11,6,93,82,71,1022,1021,1019,16,12,3,21,10,26.0,7.11,8,Rain,127
270,27/04/2012,IAH,ORD,11.05263158,11.15519249,9.033724987,27,04,2012,29,26,22,19,19,17,87,69,46,1013,1012,1011,16,16,16,29,18,47.0,0.00,6,,174
271,28/11/2012,DFW,BOS,8.266666667,10.61238242,8.859753839,28,11,2012,19,11,2,4,2,0,92,62,32,1030,1027,1024,16,16,11,24,11,32.0,0.00,0,,165
272,28/11/2012,DFW,SFO,8.333333333,10.99804899,6.703818052,28,11,2012,19,11,2,4,2,0,92,62,32,1030,1027,1024,16,16,11,24,11,32.0,0.00,0,,165
273,25/02/2012,DFW,LGA,10.0,9.918164852,6.727789971,25,02,2012,18,10,2,-2,-4,-7,70,45,19,1029,1025,1021,16,16,16,34,17,42.0,0.00,1,,198
274,21/05/2012,EWR,LAX,10.25,11.47072504,7.635615992,21,05,2012,19,17,15,17,15,12,93,80,67,1023,1020,1016,16,6,1,23,12,27.0,41.15,8,Rain-Thunderstorm,42
275,21/05/2012,EWR,ATL,8.117647059,11.52558123,5.266430871,21,05,2012,19,17,15,17,15,12,93,80,67,1023,1020,1016,16,6,1,23,12,27.0,41.15,8,Rain-Thunderstorm,42
276,21/05/2012,EWR,ORD,11.81818182,12.13591517,9.152862491,21,05,2012,19,17,15,17,15,12,93,80,67,1023,1020,1016,16,6,1,23,12,27.0,41.15,8,Rain-Thunderstorm,42
277,27/10/2012,SEA,ORD,11.15,9.511127243,8.499380782,27,10,2012,14,12,9,13,8,7,96,84,71,1019,1013,1008,16,8,1,32,18,42.0,23.11,8,Rain,153
278,09/08/2012,ORD,EWR,13.53846154,12.17175468,9.166158494,09,08,2012,24,21,17,18,17,15,93,77,61,1014,1012,1011,16,15,8,32,15,39.0,1.27,7,Rain,51
279,09/08/2012,ORD,LAX,15.78125,12.11069347,9.800376474,09,08,2012,24,21,17,18,17,15,93,77,61,1014,1012,1011,16,15,8,32,15,39.0,1.27,7,Rain,51
280,09/08/2012,ORD,IAH,9.777777778,10.57419046,7.400759544,09,08,2012,24,21,17,18,17,15,93,77,61,1014,1012,1011,16,15,8,32,15,39.0,1.27,7,Rain,51
281,10/08/2012,DFW,ATL,9.294117647,11.88290162,7.15685603,10,08,2012,37,32,27,20,15,8,59,40,20,1013,1011,1009,16,16,16,34,16,42.0,0.00,0,,7
282,09/02/2012,DEN,LAX,13.08695652,11.34319081,10.09461172,09,02,2012,5,-1,-7,-5,-9,-11,74,59,44,1024,1022,1019,16,15,10,27,10,29.0,0.00,5,,256
283,09/02/2012,DEN,SFO,14.5,11.03859354,10.61037228,09,02,2012,5,-1,-7,-5,-9,-11,74,59,44,1024,1022,1019,16,15,10,27,10,29.0,0.00,5,,256
284,23/11/2011,SEA,SFO,13.84,11.00316552,9.990328657,23,11,2011,12,8,4,10,6,3,100,91,82,1011,1004,995,16,15,4,40,17,58.0,13.97,8,Rain,188
285,07/11/2012,DEN,ORD,10.94117647,10.84321248,11.55135592,07,11,2012,25,14,4,-1,-5,-13,64,36,8,1020,1013,1008,16,16,14,24,13,29.0,0.00,1,,199
286,07/11/2012,DEN,SEA,9.894736842,10.49537694,7.673147528,07,11,2012,25,14,4,-1,-5,-13,64,36,8,1020,1013,1008,16,16,14,24,13,29.0,0.00,1,,199
287,07/11/2012,DEN,PHX,10.15,11.3088124,6.960603422,07,11,2012,25,14,4,-1,-5,-13,64,36,8,1020,1013,1008,16,16,14,24,13,29.0,0.00,1,,199
